name,url,country,iata,lon,value,label,icao,lat,id
Provincetown / Provincetown,provincetown-provincetown-kpvc,us,PVC,-70.2213,Provincetown / Provincetown (PVC/KPVC),Provincetown / Provincetown (PVC/KPVC),KPVC,42.07199,4649
Provo / Provo Municipal,provo-provo-municipal-kpvu,us,PVU,-111.723361,Provo / Provo Municipal (PVU/KPVU),Provo / Provo Municipal (PVU/KPVU),KPVU,40.219194,4952
Pruszcz Gdanski / Pruszcz Gdanski,pruszcz-gdanski-pruszcz-gdanski-eppr,pl,NA0,18.671583,Pruszcz Gdanski / Pruszcz Gdanski (NA0/EPPR),Pruszcz Gdanski / Pruszcz Gdanski (NA0/EPPR),EPPR,54.247972,4727
Pskov / Pskov,pskov-pskov-uloo,ru,PKV,28.3,Pskov / Pskov (PKV/ULOO),Pskov / Pskov (PKV/ULOO),ULOO,57.81667,5268
Pucallpa / Captain Rolden,pucallpa-captain-rolden-spcl,pe,PCL,-74.5743,Pucallpa / Captain Rolden (PCL/SPCL),Pucallpa / Captain Rolden (PCL/SPCL),SPCL,-8.377942,2277
Puebla / Puebla,puebla-puebla-mmpb,mx,PBC,-98.371503,Puebla / Puebla (PBC/MMPB),Puebla / Puebla (PBC/MMPB),MMPB,19.158136,2264
Pueblo / Pueblo Memorial,pueblo-pueblo-memorial-kpub,us,PUB,-104.496,Pueblo / Pueblo Memorial (PUB/KPUB),Pueblo / Pueblo Memorial (PUB/KPUB),KPUB,38.28913,4268
Puerto Asis / Tres de Mayo,puerto-asis-tres-de-mayo-skas,co,PUU,-76.500833,Puerto Asis / Tres de Mayo (PUU/SKAS),Puerto Asis / Tres de Mayo (PUU/SKAS),SKAS,0.505,2426
Puerto Ayacucho / Puerto Ayacucho,puerto-ayacucho-puerto-ayacucho-svpa,ve,PYH,-67.6,Puerto Ayacucho / Puerto Ayacucho (PYH/SVPA),Puerto Ayacucho / Puerto Ayacucho (PYH/SVPA),SVPA,5.6,2441
Puerto Cabello / Puerto Cabello,puerto-cabello-puerto-cabello-svpc,ve,PBL,-68.073025,Puerto Cabello / Puerto Cabello (PBL/SVPC),Puerto Cabello / Puerto Cabello (PBL/SVPC),SVPC,10.4805,2270
Puerto Cabezas / Puerto Cabezas,puerto-cabezas-puerto-cabezas-mnpc,ni,PUZ,-83.387694,Puerto Cabezas / Puerto Cabezas (PUZ/MNPC),Puerto Cabezas / Puerto Cabezas (PUZ/MNPC),MNPC,14.046194,2428
Puerto Carreno / Puerto Carreno,puerto-carreno-puerto-carreno-skpc,co,PCR,-67.493164,Puerto Carreno / Puerto Carreno (PCR/SKPC),Puerto Carreno / Puerto Carreno (PCR/SKPC),SKPC,6.184717,2280
Puerto Deseado / Puerto Deseado,puerto-deseado-puerto-deseado-sawd,ar,PUD,-65.913333,Puerto Deseado / Puerto Deseado (PUD/SAWD),Puerto Deseado / Puerto Deseado (PUD/SAWD),SAWD,-47.733333,2420
Puerto Escondido / Puerto Escondido,puerto-escondido-puerto-escondido-mmps,mx,PXM,-97.089083,Puerto Escondido / Puerto Escondido (PXM/MMPS),Puerto Escondido / Puerto Escondido (PXM/MMPS),MMPS,15.876917,2438
Puerto Jimenez / Puerto Jimenez,puerto-jimenez-puerto-jimenez-mrpj,cr,PJM,-83.3,Puerto Jimenez / Puerto Jimenez (PJM/MRPJ),Puerto Jimenez / Puerto Jimenez (PJM/MRPJ),MRPJ,8.533,5155
Puerto Lempira / Puerto Lempira,puerto-lempira-puerto-lempira-mhpl,hn,PEU,-83.7811,Puerto Lempira / Puerto Lempira (PEU/MHPL),Puerto Lempira / Puerto Lempira (PEU/MHPL),MHPL,15.26224,4283
Puerto Madryn / Puerto Madryn,puerto-madryn-puerto-madryn-savy,ar,PMY,-65.1,Puerto Madryn / Puerto Madryn (PMY/SAVY),Puerto Madryn / Puerto Madryn (PMY/SAVY),SAVY,-42.75,2356
Puerto Maldonado / Puerto Maldonado,puerto-maldonado-puerto-maldonado-sptu,pe,PEM,-69.222222,Puerto Maldonado / Puerto Maldonado (PEM/SPTU),Puerto Maldonado / Puerto Maldonado (PEM/SPTU),SPTU,-12.622222,2293
Puerto Montt / Puerto Montt,puerto-montt-puerto-montt-scte,cl,PMC,-73.093889,Puerto Montt / Puerto Montt (PMC/SCTE),Puerto Montt / Puerto Montt (PMC/SCTE),SCTE,-41.438889,2344
Puerto Plata / Puerto Plata,puerto-plata-puerto-plata-mdpp,do,POP,-70.569856,Puerto Plata / Puerto Plata (POP/MDPP),Puerto Plata / Puerto Plata (POP/MDPP),MDPP,19.757844,2380
Puerto Princesa / Puerto Princesa,puerto-princesa-puerto-princesa-rpvp,ph,PPS,118.758731,Puerto Princesa / Puerto Princesa (PPS/RPVP),Puerto Princesa / Puerto Princesa (PPS/RPVP),RPVP,9.742119,2394
Puerto Suarez / Puerto Suarez,puerto-suarez-puerto-suarez-slps,bo,PSZ,-57.823889,Puerto Suarez / Puerto Suarez (PSZ/SLPS),Puerto Suarez / Puerto Suarez (PSZ/SLPS),SLPS,-18.980556,2414
Puerto Vallarta / Puerto Vallarta,puerto-vallarta-puerto-vallarta-mmpr,mx,PVR,-105.254203,Puerto Vallarta / Puerto Vallarta (PVR/MMPR),Puerto Vallarta / Puerto Vallarta (PVR/MMPR),MMPR,20.680075,2436
Puerto Williams / Guardiamarina Zanartu,puerto-williams-guardiamarina-zanartu-scgz,cl,WPU,-67.62,Puerto Williams / Guardiamarina Zanartu (WPU/SCGZ),Puerto Williams / Guardiamarina Zanartu (WPU/SCGZ),SCGZ,-54.93,5238
Puka Puka / Puka Puka,puka-puka-puka-puka-ntgp,pf,PKP,-138.811,Puka Puka / Puka Puka (PKP/NTGP),Puka Puka / Puka Puka (PKP/NTGP),NTGP,-14.81,4317
Pukarua / Pukarua,pukarua-pukarua-ntgq,pf,PUK,-137.017,Pukarua / Pukarua (PUK/NTGQ),Pukarua / Pukarua (PUK/NTGQ),NTGQ,-18.2955,4318
Pula / Pula,pula-pula-ldpl,hr,PUY,13.922192,Pula / Pula (PUY/LDPL),Pula / Pula (PUY/LDPL),LDPL,44.893533,2427
Pullman / Moscow,pullman-moscow-kpuw,us,PUW,-117.105,Pullman / Moscow (PUW/KPUW),Pullman / Moscow (PUW/KPUW),KPUW,46.74472,3908
Pune / Lohegaon,pune-lohegaon-vapo,in,PNQ,73.916667,Pune / Lohegaon (PNQ/VAPO),Pune / Lohegaon (PNQ/VAPO),VAPO,18.583333,2367
Punta Arenas / Punta Arenas,punta-arenas-punta-arenas-scci,cl,PUQ,-70.853611,Punta Arenas / Punta Arenas (PUQ/SCCI),Punta Arenas / Punta Arenas (PUQ/SCCI),SCCI,-53.003611,2424
Punta Est / Maldonado,punta-est-maldonado-supe,uy,PDP,-54.919167,Punta Est / Maldonado (PDP/SUPE),Punta Est / Maldonado (PDP/SUPE),SUPE,-34.913056,2283
Punta Gorda / Charlotte County,punta-gorda-charlotte-county-kpgd,us,PGD,-81.99139,Punta Gorda / Charlotte County (PGD/KPGD),Punta Gorda / Charlotte County (PGD/KPGD),KPGD,26.919167,3591
Punta Penasco / Punta Penasco,punta-penasco-punta-penasco-mmpe,mx,PPE,-113.523061,Punta Penasco / Punta Penasco (PPE/MMPE),Punta Penasco / Punta Penasco (PPE/MMPE),MMPE,31.356147,2389
Pusan / Kimhae,pusan-kimhae-rkpk,kr,PUS,128.938056,Pusan / Kimhae (PUS/RKPK),Pusan / Kimhae (PUS/RKPK),RKPK,35.180556,2425
Putao / Putao,putao-putao-vypt,mm,PBU,97.441667,Putao / Putao (PBU/VYPT),Putao / Putao (PBU/VYPT),VYPT,27.319722,2274
Pyongyang / Sunan,pyongyang-sunan-zkpy,kp,FNJ,125.67595,Pyongyang / Sunan (FNJ/ZKPY),Pyongyang / Sunan (FNJ/ZKPY),ZKPY,39.245,908
Qaanaaq / Qaanaaq,qaanaaq-qaanaaq-bgqq,gl,NAQ,-69.3887,Qaanaaq / Qaanaaq (NAQ/BGQQ),Qaanaaq / Qaanaaq (NAQ/BGQQ),BGQQ,77.48865,4007
Qaarsut / Qaarsut,qaarsut-qaarsut-bguq,gl,JQA,-52.6962,Qaarsut / Qaarsut (JQA/BGUQ),Qaarsut / Qaarsut (JQA/BGUQ),BGUQ,70.73423,4364
Qaisumah / Hafr Al Batin,qaisumah-hafr-al-batin-oepa,sa,AQI,46.124931,Qaisumah / Hafr Al Batin (AQI/OEPA),Qaisumah / Hafr Al Batin (AQI/OEPA),OEPA,28.335236,149
Qamdo / Bangda,qamdo-bangda-zubd,cn,BPX,97.10833,Qamdo / Bangda (BPX/ZUBD),Qamdo / Bangda (BPX/ZUBD),ZUBD,30.55361,4611
Qaqortoq / Qaqortoq,qaqortoq-qaqortoq-bgjh,gl,JJU,-46.0294,Qaqortoq / Qaqortoq (JJU/BGJH),Qaqortoq / Qaqortoq (JJU/BGJH),BGJH,60.71583,3946
Qingdao / Liuting,qingdao-liuting-zsqd,cn,TAO,120.375,Qingdao / Liuting (TAO/ZSQD),Qingdao / Liuting (TAO/ZSQD),ZSQD,36.265,2854
Qinhuangdao / Shanhaiguan,qinhuangdao-shanhaiguan-zbsh,cn,SHP,119.7311,Qinhuangdao / Shanhaiguan (SHP/ZBSH),Qinhuangdao / Shanhaiguan (SHP/ZBSH),ZBSH,39.968056,5020
Qiqihar / Qiqihar,qiqihar-qiqihar-zyqq,cn,NDG,123.916664,Qiqihar / Qiqihar (NDG/ZYQQ),Qiqihar / Qiqihar (NDG/ZYQQ),ZYQQ,47.316666,4697
Qualicum Beach / Qualicum Beach,qualicum-beach-qualicum-beach-cat4,ca,XQU,-124.39587,Qualicum Beach / Qualicum Beach (XQU/CAT4),Qualicum Beach / Qualicum Beach (XQU/CAT4),CAT4,49.340153,4732
Quantico / Turner Fld,quantico-turner-fld-knyg,us,NYG,-77.305033,Quantico / Turner Fld (NYG/KNYG),Quantico / Turner Fld (NYG/KNYG),KNYG,38.503606,2133
Quaqtaq / Quaqtaq,quaqtaq-quaqtaq-cuha,ca,YQC,-69.6177,Quaqtaq / Quaqtaq (YQC/CUHA),Quaqtaq / Quaqtaq (YQC/CUHA),CUHA,61.04638,3953
Quebec / Jean Lesage,quebec-jean-lesage-cyqb,ca,YQB,-71.393333,Quebec / Jean Lesage (YQB/CYQB),Quebec / Jean Lesage (YQB/CYQB),CYQB,46.791111,3410
Queenstown / Frankton,queenstown-frankton-nzqn,nz,ZQN,168.739167,Queenstown / Frankton (ZQN/NZQN),Queenstown / Frankton (ZQN/NZQN),NZQN,-45.021111,3547
Queenstown / Queenstown,queenstown-queenstown-faqt,za,UTW,26.883333,Queenstown / Queenstown (UTW/FAQT),Queenstown / Queenstown (UTW/FAQT),FAQT,-31.916667,3119
Quelimane / Quelimane,quelimane-quelimane-fqql,mz,UEL,36.866667,Quelimane / Quelimane (UEL/FQQL),Quelimane / Quelimane (UEL/FQQL),FQQL,-17.85,3078
Quepos / Managua,quepos-managua-mrqp,cr,XQP,-84.1297,Quepos / Managua (XQP/MRQP),Quepos / Managua (XQP/MRQP),MRQP,9.443056,4296
Queretaro / Fernando E Gutier,queretaro-fernando-e-gutier-mmqt,mx,QRO,-100.185658,Queretaro / Fernando E Gutier (QRO/MMQT),Queretaro / Fernando E Gutier (QRO/MMQT),MMQT,20.617289,2462
Quesnel / Quesnel,quesnel-quesnel-cyqz,ca,YQZ,-122.510278,Quesnel / Quesnel (YQZ/CYQZ),Quesnel / Quesnel (YQZ/CYQZ),CYQZ,53.026111,3426
Quetta / Quetta,quetta-quetta-opqt,pk,UET,66.938681,Quetta / Quetta (UET/OPQT),Quetta / Quetta (UET/OPQT),OPQT,30.252144,3080
Qui Nhon / Phu Cat,qui-nhon-phu-cat-vvpc,vn,UIH,109.042222,Qui Nhon / Phu Cat (UIH/VVPC),Qui Nhon / Phu Cat (UIH/VVPC),VVPC,13.955,4875
Quibdo / El Carano,quibdo-el-carano-skui,co,UIB,-76.641111,Quibdo / El Carano (UIB/SKUI),Quibdo / El Carano (UIB/SKUI),SKUI,5.690833,3084
Quilpie / Quilpie,quilpie-quilpie-yqlp,au,ULP,144.256667,Quilpie / Quilpie (ULP/YQLP),Quilpie / Quilpie (ULP/YQLP),YQLP,-26.608333,5038
Quimper / Quimper Pluguffan,quimper-quimper-pluguffan-lfrq,fr,UIP,-4.167778,Quimper / Quimper Pluguffan (UIP/LFRQ),Quimper / Quimper Pluguffan (UIP/LFRQ),LFRQ,47.975,3087
Quito / Mariscal Sucre,quito-mariscal-sucre-sequ,ec,UIO,-78.488611,Quito / Mariscal Sucre (UIO/SEQU),Quito / Mariscal Sucre (UIO/SEQU),SEQU,-0.141111,3086
Rabat / Sale,rabat-sale-gmme,ma,RBA,-6.748333,Rabat / Sale (RBA/GMME),Rabat / Sale (RBA/GMME),GMME,34.0475,2480
Rabaul / Tokua,rabaul-tokua-ayrb,pg,RAB,152.3796,Rabaul / Tokua (RAB/AYRB),Rabaul / Tokua (RAB/AYRB),AYRB,-4.34045,3942
Rabil / Boavista,rabil-boavista-gvba,cv,BVC,-22.888611,Rabil / Boavista (BVC/GVBA),Rabil / Boavista (BVC/GVBA),GVBA,16.137222,443
Rach Gia / Rach Gia,rach-gia-rach-gia-vvrg,vn,VKG,105.1325,Rach Gia / Rach Gia (VKG/VVRG),Rach Gia / Rach Gia (VKG/VVRG),VVRG,9.958056,4605
Radom / Radom,radom-radom-epra,pl,RDO,21.21361,Radom / Radom (RDO/EPRA),Radom / Radom (RDO/EPRA),EPRA,51.38917,5230
Rafha / Rafha,rafha-rafha-oerf,sa,RAH,43.490692,Rafha / Rafha (RAH/OERF),Rafha / Rafha (RAH/OERF),OERF,29.626328,2470
Rahadi Usman / Rahadi Usman,rahadi-usman-rahadi-usman-wiok,id,KTG,109.963483,Rahadi Usman / Rahadi Usman (KTG/WIOK),Rahadi Usman / Rahadi Usman (KTG/WIOK),WIOK,-1.816639,1513
Rahim Yar Khan / Shaikh Zayed,rahim-yar-khan-shaikh-zayed-oprk,pk,RYK,70.279797,Rahim Yar Khan / Shaikh Zayed (RYK/OPRK),Rahim Yar Khan / Shaikh Zayed (RYK/OPRK),OPRK,28.385419,2577
Raiatea I / Uturoa,raiatea-i-uturoa-nttr,pf,RFP,-151.465856,Raiatea I / Uturoa (RFP/NTTR),Raiatea I / Uturoa (RFP/NTTR),NTTR,-16.722861,2508
Raipur / Raipur,raipur-raipur-varp,in,RPR,81.738472,Raipur / Raipur (RPR/VARP),Raipur / Raipur (RPR/VARP),VARP,21.181111,2557
Rajahmundry / Rajahmundry,rajahmundry-rajahmundry-vory,in,RJA,81.818531,Rajahmundry / Rajahmundry (RJA/VORY),Rajahmundry / Rajahmundry (RJA/VORY),VORY,17.109042,2527
Rajkot / Rajkot,rajkot-rajkot-vark,in,RAJ,70.779361,Rajkot / Rajkot (RAJ/VARK),Rajkot / Rajkot (RAJ/VARK),VARK,22.306694,2473
Rajshahi / Rajshahi,rajshahi-rajshahi-vgrj,bd,RJH,88.616267,Rajshahi / Rajshahi (RJH/VGRJ),Rajshahi / Rajshahi (RJH/VGRJ),VGRJ,24.438719,2528
Raleigh-Durham / Durham,raleigh-durham-durham-krdu,us,RDU,-78.787472,Raleigh-Durham / Durham (RDU/KRDU),Raleigh-Durham / Durham (RDU/KRDU),KRDU,35.877639,2495
Ramechhap / Ramechhap,ramechhap-ramechhap-vnrc,np,RHP,86.083336,Ramechhap / Ramechhap (RHP/VNRC),Ramechhap / Ramechhap (RHP/VNRC),VNRC,27.333332,3833
Ramsar / Ramsar,ramsar-ramsar-oinr,ir,RZR,50.68,Ramsar / Ramsar (RZR/OINR),Ramsar / Ramsar (RZR/OINR),OINR,36.909167,2582
Ramstein / Ramstein AB,ramstein-ramstein-ab-etar,de,RMS,7.601111,Ramstein / Ramstein AB (RMS/ETAR),Ramstein / Ramstein AB (RMS/ETAR),ETAR,49.4375,2537
Ranchi / Ranchi,ranchi-ranchi-verc,in,IXR,85.321056,Ranchi / Ranchi (IXR/VERC),Ranchi / Ranchi (IXR/VERC),VERC,23.31425,1304
Rancho Murieta / Rancho Murieta,rancho-murieta-rancho-murieta-kriu,us,RIU,-121.102778,Rancho Murieta / Rancho Murieta (RIU/KRIU),Rancho Murieta / Rancho Murieta (RIU/KRIU),KRIU,38.486778,2523
Rangiroa / Rangiroa,rangiroa-rangiroa-nttg,pf,RGI,-147.657778,Rangiroa / Rangiroa (RGI/NTTG),Rangiroa / Rangiroa (RGI/NTTG),NTTG,-14.955278,2511
Rankin Inlet / Rankin Inlet,rankin-inlet-rankin-inlet-cyrt,ca,YRT,-92.115833,Rankin Inlet / Rankin Inlet (YRT/CYRT),Rankin Inlet / Rankin Inlet (YRT/CYRT),CYRT,62.811389,3432
Rapid City / Ellsworth AFB,rapid-city-ellsworth-afb-krca,us,RCA,-103.1035,Rapid City / Ellsworth AFB (RCA/KRCA),Rapid City / Ellsworth AFB (RCA/KRCA),KRCA,44.145,2486
Rapid City / Rapid City,rapid-city-rapid-city-krap,us,RAP,-103.06118,Rapid City / Rapid City (RAP/KRAP),Rapid City / Rapid City (RAP/KRAP),KRAP,44.037582,3931
Rarotonga I / Rarotonga,rarotonga-i-rarotonga-ncrg,ck,RAR,-159.795,Rarotonga I / Rarotonga (RAR/NCRG),Rarotonga I / Rarotonga (RAR/NCRG),NCRG,-21.200833,2477
Rarup / Rarup,rarup-rarup-ekra,dk,NA0,9.93889,Rarup / Rarup (NA0/EKRA),Rarup / Rarup (NA0/EKRA),EKRA,55.778599,5050
Ras Al Khaimah / Ras Al Khaimah,ras-al-khaimah-ras-al-khaimah-omrk,ae,RKT,55.938889,Ras Al Khaimah / Ras Al Khaimah (RKT/OMRK),Ras Al Khaimah / Ras Al Khaimah (RKT/OMRK),OMRK,25.613333,2531
Rasht / Rasht,rasht-rasht-oigg,ir,RAS,49.617778,Rasht / Rasht (RAS/OIGG),Rasht / Rasht (RAS/OIGG),OIGG,37.323333,2478
Raufarhofn / Raufarhofn,raufarhofn-raufarhofn-birg,is,RFN,-15.918333,Raufarhofn / Raufarhofn (RFN/BIRG),Raufarhofn / Raufarhofn (RFN/BIRG),BIRG,66.406389,2507
Rawala Kot / Rawalakot,rawala-kot-rawalakot-oprt,pk,RAZ,73.79814,Rawala Kot / Rawalakot (RAZ/OPRT),Rawala Kot / Rawalakot (RAZ/OPRT),OPRT,33.84965,4369
Rayong / Utaphao,rayong-utaphao-vtbu,th,UTP,101.004917,Rayong / Utaphao (UTP/VTBU),Rayong / Utaphao (UTP/VTBU),VTBU,12.679611,3117
Reading / Reading Regional,reading-reading-regional-krdg,us,RDG,-75.965278,Reading / Reading Regional (RDG/KRDG),Reading / Reading Regional (RDG/KRDG),KRDG,40.378611,4947
Reao I / Reao,reao-i-reao-ntge,pf,REA,-136.443056,Reao I / Reao (REA/NTGE),Reao I / Reao (REA/NTGE),NTGE,-18.463333,2497
Rebun / Rebun,rebun-rebun-rjcr,jp,RBJ,141.039167,Rebun / Rebun (RBJ/RJCR),Rebun / Rebun (RBJ/RJCR),RJCR,45.455,2481
Recife / Recife,recife-recife-sbrf,br,REC,-34.922778,Recife / Recife (REC/SBRF),Recife / Recife (REC/SBRF),SBRF,-8.126389,2498
Reconquista / Reconquista,reconquista-reconquista-satr,ar,RCQ,-59.7,Reconquista / Reconquista (RCQ/SATR),Reconquista / Reconquista (RCQ/SATR),SATR,-29.18333,5265
Red Deer Industrial / Red Deer Industrial,red-deer-industrial-red-deer-industrial-cyqf,ca,YQF,-113.894444,Red Deer Industrial / Red Deer Industrial (YQF/CYQF),Red Deer Industrial / Red Deer Industrial (YQF/CYQF),CYQF,52.182222,3412
Red Lake / Red Lake,red-lake-red-lake-cyrl,ca,YRL,-93.79,Red Lake / Red Lake (YRL/CYRL),Red Lake / Red Lake (YRL/CYRL),CYRL,51.06,5255
Redang / Redang,redang-redang-wmpr,my,RDN,103.006944,Redang / Redang (RDN/WMPR),Redang / Redang (RDN/WMPR),WMPR,5.765278,5073
Redding / Redding Municipal,redding-redding-municipal-krdd,us,RDD,-122.29991,Redding / Redding Municipal (RDD/KRDD),Redding / Redding Municipal (RDD/KRDD),KRDD,40.505768,3843
Redmond / Roberts Field,redmond-roberts-field-krdm,us,RDM,-121.149,Redmond / Roberts Field (RDM/KRDM),Redmond / Roberts Field (RDM/KRDM),KRDM,44.25405,4669
Reggio Calabria / Reggio Calabria,reggio-calabria-reggio-calabria-licr,it,REG,15.653611,Reggio Calabria / Reggio Calabria (REG/LICR),Reggio Calabria / Reggio Calabria (REG/LICR),LICR,38.071944,2499
Regina / Regina,regina-regina-cyqr,ca,YQR,-104.665825,Regina / Regina (YQR/CYQR),Regina / Regina (YQR/CYQR),CYQR,50.431989,3419
Reims / Reims Champagne,reims-reims-champagne-lfsr,fr,RHE,4.050761,Reims / Reims Champagne (RHE/LFSR),Reims / Reims Champagne (RHE/LFSR),LFSR,49.31015,2515
Remedios / Otu,remedios-otu-skot,co,OTU,-74.715497,Remedios / Otu (OTU/SKOT),Remedios / Otu (OTU/SKOT),SKOT,7.010369,2232
Rengat / Japura,rengat-japura-wipr,id,RGT,102.334444,Rengat / Japura (RGT/WIPR),Rengat / Japura (RGT/WIPR),WIPR,-0.351667,2514
Rennes / Rennes St Jacques,rennes-rennes-st-jacques-lfrn,fr,RNS,-1.732222,Rennes / Rennes St Jacques (RNS/LFRN),Rennes / Rennes St Jacques (RNS/LFRN),LFRN,48.071944,2544
Reno / Tahoe,reno-tahoe-krno,us,RNO,-119.768111,Reno / Tahoe (RNO/KRNO),Reno / Tahoe (RNO/KRNO),KRNO,39.499111,2543
Repulse Bay / Repulse Bay,repulse-bay-repulse-bay-cyut,ca,YUT,-86.224667,Repulse Bay / Repulse Bay (YUT/CYUT),Repulse Bay / Repulse Bay (YUT/CYUT),CYUT,66.521333,3452
Resistencia / Resistencia,resistencia-resistencia-sare,ar,RES,-59.056111,Resistencia / Resistencia (RES/SARE),Resistencia / Resistencia (RES/SARE),SARE,-27.45,2503
Sochi / Sochi,sochi-sochi-urss,ru,AER,39.948333,Sochi / Sochi (AER/URSS),Sochi / Sochi (AER/URSS),URSS,43.445,52
Resolute Bay / Resolute Bay,resolute-bay-resolute-bay-cyrb,ca,YRB,-94.9695,Resolute Bay / Resolute Bay (YRB/CYRB),Resolute Bay / Resolute Bay (YRB/CYRB),CYRB,74.717,3427
Reus / Reus,reus-reus-lers,es,REU,1.167169,Reus / Reus (REU/LERS),Reus / Reus (REU/LERS),LERS,41.147389,2505
Reykjavik / Reykjavik,reykjavik-reykjavik-birk,is,RKV,-21.940556,Reykjavik / Reykjavik (RKV/BIRK),Reykjavik / Reykjavik (RKV/BIRK),BIRK,64.13,2532
Reynosa / Gen Lucio Blanco,reynosa-gen-lucio-blanco-mmrx,mx,REX,-98.22825,Reynosa / Gen Lucio Blanco (REX/MMRX),Reynosa / Gen Lucio Blanco (REX/MMRX),MMRX,26.008586,2506
Rhinelander / Oneida,rhinelander-oneida-krhi,us,RHI,-89.4674,Rhinelander / Oneida (RHI/KRHI),Rhinelander / Oneida (RHI/KRHI),KRHI,45.63119,4628
Rhodes / Diagoras,rhodes-diagoras-lgrp,gr,RHO,28.086111,Rhodes / Diagoras (RHO/LGRP),Rhodes / Diagoras (RHO/LGRP),LGRP,36.405278,2517
Ribeirao Preto / Ribeirao Preto,ribeirao-preto-ribeirao-preto-sbrp,br,RAO,-47.776667,Ribeirao Preto / Ribeirao Preto (RAO/SBRP),Ribeirao Preto / Ribeirao Preto (RAO/SBRP),SBRP,-21.136389,2476
Riberalta / Riberalta,riberalta-riberalta-slri,bo,RIB,-66.075278,Riberalta / Riberalta (RIB/SLRI),Riberalta / Riberalta (RIB/SLRI),SLRI,-11.008889,2518
Richard Toll / Richard Toll,richard-toll-richard-toll-gosr,sn,RDT,-15.6572,Richard Toll / Richard Toll (RDT/GOSR),Richard Toll / Richard Toll (RDT/GOSR),GOSR,16.4375,4180
Richards Bay / Richards Bay,richards-bay-richards-bay-farb,za,RCB,32.093383,Richards Bay / Richards Bay (RCB/FARB),Richards Bay / Richards Bay (RCB/FARB),FARB,-28.740181,2487
Richmond / Richmond Byrd Fld,richmond-richmond-byrd-fld-kric,us,RIC,-77.319667,Richmond / Richmond Byrd Fld (RIC/KRIC),Richmond / Richmond Byrd Fld (RIC/KRIC),KRIC,37.505167,2519
Richmond / Richmond,richmond-richmond-ysri,au,RCM,150.780833,Richmond / Richmond (RCM/YSRI),Richmond / Richmond (RCM/YSRI),YSRI,-33.600556,2489
Riga / Riga,riga-riga-evra,lv,RIX,23.979807,Riga / Riga (RIX/EVRA),Riga / Riga (RIX/EVRA),EVRA,56.92208,3623
Riga / Spilve,riga-spilve-evrs,lv,NA0,24.075,Riga / Spilve (NA0/EVRS),Riga / Spilve (NA0/EVRS),EVRS,56.991111,5041
Rijeka / Krk,rijeka-krk-ldri,hr,RJK,14.570267,Rijeka / Krk (RJK/LDRI),Rijeka / Krk (RJK/LDRI),LDRI,45.216889,2529
Rimini / Rimini,rimini-rimini-lipr,it,RMI,12.609444,Rimini / Rimini (RMI/LIPR),Rimini / Rimini (RMI/LIPR),LIPR,44.019444,2535
Rio Branco / Rio Branco,rio-branco-rio-branco-sbrb,br,RBR,-67.898056,Rio Branco / Rio Branco (RBR/SBRB),Rio Branco / Rio Branco (RBR/SBRB),SBRB,-9.868889,2484
Rio Cuarto / Rio Cuarto,rio-cuarto-rio-cuarto-saoc,ar,RCU,-64.261314,Rio Cuarto / Rio Cuarto (RCU/SAOC),Rio Cuarto / Rio Cuarto (RCU/SAOC),SAOC,-33.085128,2491
Rio Gallegos / Rio Gallegos,rio-gallegos-rio-gallegos-sawg,ar,RGL,-69.312778,Rio Gallegos / Rio Gallegos (RGL/SAWG),Rio Gallegos / Rio Gallegos (RGL/SAWG),SAWG,-51.608889,2512
Rio Grande / Rio Grande,rio-grande-rio-grande-sawe,ar,RGA,-67.75,Rio Grande / Rio Grande (RGA/SAWE),Rio Grande / Rio Grande (RGA/SAWE),SAWE,-53.7775,2509
Rio Grande / Rio Grande,rio-grande-rio-grande-sbrg,br,RIG,-52.1665,Rio Grande / Rio Grande (RIG/SBRG),Rio Grande / Rio Grande (RIG/SBRG),SBRG,-32.0826,4399
Rio Hato / Scarlett Martinez International,rio-hato-scarlett-martinez-international-mpsm,pa,RIH,-80.12788,Rio Hato / Scarlett Martinez International (RIH/MPSM),Rio Hato / Scarlett Martinez International (RIH/MPSM),MPSM,8.371162,5261
Rio Turbio / El Turbio,rio-turbio-el-turbio-sawt,ar,RYO,-72.2205,Rio Turbio / El Turbio (RYO/SAWT),Rio Turbio / El Turbio (RYO/SAWT),SAWT,-51.6052,4396
Rio de Janeiro / Galeao,rio-de-janeiro-galeao-sbgl,br,GIG,-43.250556,Rio de Janeiro / Galeao (GIG/SBGL),Rio de Janeiro / Galeao (GIG/SBGL),SBGL,-22.81,991
Rio de Janeiro / Jacarepagua-Roberto Marinho,rio-de-janeiro-jacarepagua-roberto-marinho-sbjr,br,NA0,-43.37,Rio de Janeiro / Jacarepagua-Roberto Marinho (NA0/SBJR),Rio de Janeiro / Jacarepagua-Roberto Marinho (NA0/SBJR),SBJR,-22.9875,5193
Rio de Janeiro / Prefeitura Heliport,rio-de-janeiro-prefeitura-heliport-sdrj,br,NA0,-43.209,Rio de Janeiro / Prefeitura Heliport (NA0/SDRJ),Rio de Janeiro / Prefeitura Heliport (NA0/SDRJ),SDRJ,-22.970278,5194
Rio de Janeiro / Santa Cruz AB,rio-de-janeiro-santa-cruz-ab-sbsc,br,STU,-43.718333,Rio de Janeiro / Santa Cruz AB (STU/SBSC),Rio de Janeiro / Santa Cruz AB (STU/SBSC),SBSC,-22.931667,2788
